v_start_cluster,Condition_Dist,Decision,RT_go,RT_stay,subj_id
8.0,160,0.1508105065176295,1.6985306935113593,2.279969074058751,all
8.1,160,0.1554910802085155,1.6876595003350985,2.279420171258231,all
8.2,160,0.1620053851269795,1.6739242804354697,2.2808629680881984,all
8.3,160,0.16888736423747525,1.6600381064581051,2.282329752618535,all
8.4,160,0.17443174763012148,1.6488245555542804,2.281978958778914,all
8.5,160,0.18026544566370722,1.6376236703407443,2.287663017519549,all
8.6,160,0.1863660872702128,1.6262118345080072,2.28742339149816,all
8.7,160,0.1927590086806572,1.6147065645438787,2.287225297041178,all
8.8,160,0.20140985438923537,1.6001853627472267,2.2887836102587995,all
8.9,160,0.20848234753036016,1.5884681482516838,2.288617215120542,all
9.0,160,0.21587893605450462,1.576657206493702,2.288470264340799,all
9.1,160,0.22362873622295187,1.564864127357323,2.294300904993402,all
9.2,160,0.2317074244997013,1.5528674660765875,2.294167629752792,all
9.3,160,0.24014273018135154,1.5407781840458779,2.294031634320486,all
9.4,160,0.24894599227407882,1.5285964211349345,2.2938846104125963,all
9.5,160,0.26061706605037677,1.5132148380856083,2.2952120831249263,all
9.6,160,0.2677207330642233,1.504051652609549,2.29948929177938,all
9.7,160,0.2776969153825799,1.4915853200740212,2.2992709069289354,all
9.8,160,0.2880873222649446,1.4790231536881402,2.2990120669106466,all
9.9,160,0.29890328080351736,1.4663610438310466,2.298703035976099,all
10.0,160,0.310178060279233,1.4536987592509345,2.3043256917936,all
10.1,160,0.31886610812172156,1.4441003005809574,2.302620042911776,all
10.2,160,0.3309299407103098,1.431167210254827,2.302184421913923,all
10.3,160,0.34346408714731225,1.4181320100614736,2.3016783670456937,all
10.4,160,0.35648000435198945,1.4049914156810561,2.3010952476429556,all
10.5,160,0.3665964516501847,1.3952019135052207,2.305287338226018,all
10.6,160,0.38049796061563856,1.3818753483218273,2.30458578098196,all
10.7,160,0.39491321494838283,1.3684403191195076,2.3037974484622987,all
10.8,160,0.40613978995515565,1.358424988392253,2.3078912028071374,all
10.9,160,0.4214924039339073,1.3447918471345799,2.306955701032723,all
11.0,160,0.43343759438854296,1.3345444373297213,2.3049203479264437,all
11.1,160,0.44975828221130243,1.3207085878325615,2.303812541565271,all
11.2,160,0.4624856603066137,1.3103853413323483,2.307747157267355,all
11.3,160,0.47552801451724136,1.2999143134609696,2.305559268774912,all
11.4,160,0.49328461616018726,1.285772060294859,2.3041933699525776,all
11.5,160,0.5071106184385015,1.2751373131197279,2.301868589682657,all
11.6,160,0.521303449956264,1.2645003588799728,2.3056251374431223,all
11.7,160,0.5405401673064836,1.2500322475439876,2.30397388100761,all
11.8,160,0.5555102418132781,1.2391457226140736,2.3014461234424926,all
11.9,160,0.5708515908302416,1.2282471763735512,2.305037112306918,all
12.0,160,0.586519928271858,1.2172010563762248,2.3023909878754973,all
8.0,220,0.48638364961410546,1.8136828064183699,2.838616939626288,all
8.1,220,0.4924860684676672,1.8018417288531927,2.8348049735147636,all
8.2,220,0.49675632185082974,1.7926623162599782,2.835664463572618,all
8.3,220,0.5034487865795401,1.7802531957218428,2.832097418004136,all
8.4,220,0.5104430806724597,1.767545739863044,2.8286157679797324,all
8.5,220,0.5133045944180163,1.760601170331397,2.8285753460574963,all
8.6,220,0.5208453034855176,1.7473780296642536,2.825296670060595,all
8.7,220,0.5264362218650885,1.7370051793480887,2.8267355979295257,all
8.8,220,0.5345272721340518,1.723232258896931,2.8236083955084306,all
8.9,220,0.5406203252451793,1.7123896902240652,2.8252182006034143,all
9.0,220,0.5469158077265086,1.7012433865424692,2.8210593888068582,all
9.1,220,0.5534775840426697,1.689973003521571,2.822835264404047,all
9.2,220,0.5602340296446562,1.6784038249099256,2.818825126480878,all
9.3,220,0.5672489392846057,1.666714685729235,2.820739317360719,all
9.4,220,0.5768540426586293,1.6514114156998738,2.8179259259651643,all
9.5,220,0.5842863047177103,1.6391777340007685,2.8140695075755127,all
9.6,220,0.5919632636129665,1.626825525130465,2.816134947870946,all
9.7,220,0.5998107028070261,1.61417667195913,2.812369102514493,all
9.8,220,0.6078952047226329,1.6014130550937067,2.81451657116508,all
9.9,220,0.6161429688771954,1.5883561650507736,2.810817185529895,all
10.0,220,0.6246164400046503,1.5751820526417912,2.813023225096576,all
10.1,220,0.6332453832782851,1.561719696849365,2.809368282077971,all
10.2,220,0.6420543379674377,1.5480524905377464,2.8057136780120167,all
10.3,220,0.6510720652813995,1.5342653303708556,2.8079855829903906,all
10.4,220,0.6602296090186229,1.5201916957747341,2.804348007606579,all
10.5,220,0.669581682295865,1.5059955955017736,2.806628589778429,all
10.6,220,0.6790630270043866,1.4915148090096844,2.8029886732242946,all
10.7,220,0.6886957535847469,1.47683034037975,2.7993277890525836,all
10.8,220,0.6958612231590208,1.4658924365569856,2.8008499840521632,all
10.9,220,0.7057675468202906,1.4508424451108388,2.7971760292285297,all
11.0,220,0.7131707632391607,1.439613912817997,2.7987415077881717,all
11.1,220,0.723324899690961,1.4241975786272159,2.7950399453223542,all
11.2,220,0.7335985928640887,1.4085758146859928,2.7912926086552816,all
11.3,220,0.7440159697253592,1.392822765357154,2.793536822224836,all
11.4,220,0.7517977915695263,1.3809026743012582,2.789096091432044,all
11.5,220,0.7624038998324404,1.3647731712430589,2.7913048814996744,all
11.6,220,0.7703475333913918,1.352562500096331,2.7868476537809665,all
11.7,220,0.781088783748324,1.3359885045101576,2.7829309865102143,all
11.8,220,0.7891968324732969,1.3235527721403493,2.784523114354138,all
