v_start_cluster,Condition_Dist,Decision,RT_go,RT_stay,subj_id
8.0,160,0.43038293568038455,1.4217065233048078,2.3657538070313175,all
8.1,160,0.4265880073549485,1.4207707332348432,2.3564305125279956,all
8.2,160,0.4229532982738225,1.420045738383447,2.3540483466991073,all
8.3,160,0.42237351275871216,1.4154348195953668,2.3460994759851275,all
8.4,160,0.41886647755862383,1.4144639331388251,2.336819821013547,all
8.5,160,0.41550936357740875,1.4137109646251615,2.334507130100407,all
8.6,160,0.4152168245797391,1.4090727202619397,2.3266180786957738,all
8.7,160,0.4119666706379913,1.4080745767910718,2.3173833320649035,all
8.8,160,0.4088583834262333,1.407306042851425,2.3151468900624548,all
8.9,160,0.40882136233846184,1.4026487869690971,2.307318858924122,all
9.0,160,0.4058657912821786,1.4018749715659673,2.305129252123835,all
9.1,160,0.4029190509389813,1.40085785375955,2.295970105267053,all
9.2,160,0.40004196814631376,1.3998336293933373,2.2868181960891807,all
9.3,160,0.39729529060801866,1.399053075540733,2.2846999403921737,all
9.4,160,0.3976223260731483,1.394388711106538,2.2769747373018268,all
9.5,160,0.3950023152247992,1.3936097058347594,2.2749065876179024,all
9.6,160,0.3923811235056165,1.3925779156486946,2.265829377339484,all
9.7,160,0.38988106604049066,1.3917987533991165,2.263804221552356,all
9.8,160,0.3904636980395781,1.3871407871716188,2.2561674603187236,all
9.9,160,0.3880746250044632,1.3863652586247994,2.2541894447078135,all
10.0,160,0.38567497843067533,1.3853345927347445,2.2451892218273315,all
10.1,160,0.3833910792160311,1.3845634915910212,2.2432533686869167,all
10.2,160,0.38115660268166723,1.383792637129665,2.2413363239055806,all
10.3,160,0.3820136643494586,1.3791518033994683,2.233810621274235,all
10.4,160,0.3798737554605195,1.3783892043138042,2.2319386062320214,all
10.5,160,0.37771640240184057,1.3773701889336738,2.2230365931150398,all
10.6,160,0.37566608705163507,1.3766136345883742,2.221205563649382,all
10.7,160,0.37671893991763705,1.371993841482065,2.2137597408766254,all
10.8,160,0.37475243674365966,1.37124701376058,2.211971097632841,all
10.9,160,0.3728264717907693,1.3705042203827154,2.2102001083029426,all
11.0,160,0.37087660457677807,1.3694994873699606,2.20139125082835,all
11.1,160,0.36902846770965114,1.3687639629407304,2.1996586863098866,all
11.2,160,0.37029217169554196,1.364174161426217,2.192315076603055,all
11.3,160,0.368515694568948,1.363450540318905,2.1906236386628386,all
11.4,160,0.3667736585476022,1.3627295563443138,2.1889458085415496,all
11.5,160,0.36500169383614556,1.3617435983887534,2.1802278456789814,all
11.6,160,0.36332718659852686,1.3610324576685153,2.1785890853374377,all
11.7,160,0.3616846052736794,1.3603249617526039,2.176964343459479,all
11.8,160,0.36316438391725947,1.3557771499201157,2.1697377096255908,all
11.9,160,0.3615820320639907,1.3550813242541158,2.168150678250225,all
12.0,160,0.36002943615864985,1.3543904537471585,2.1665777751170747,all
8.0,220,0.6560610399533633,1.5668371941684613,2.8677801188399656,all
8.1,220,0.6528329397215511,1.5642623951494734,2.861073631042884,all
8.2,220,0.6474786173227808,1.565323416925591,2.853357674286671,all
8.3,220,0.6444927072229435,1.5625589934442303,2.8466095847425725,all
8.4,220,0.6393387752524206,1.5634553146732693,2.8388343988860614,all
8.5,220,0.636587703644792,1.5605221008678798,2.8320435507363557,all
8.6,220,0.6316337375765293,1.561271366930685,2.824207464172499,all
8.7,220,0.6291062074196963,1.5581833230937465,2.8173774895924106,all
8.8,220,0.6243825331073299,1.5589098332031612,2.815211554640819,all
8.9,220,0.6196986936824388,1.5594618299156275,2.8073286216918683,all
9.0,220,0.6174806942835518,1.5561697147803937,2.8004770846149003,all
9.1,220,0.6129762405008456,1.5566043081725052,2.7925411976065844,all
9.2,220,0.6109615477441421,1.5531904082466237,2.7856500963090505,all
9.3,220,0.6066696524994399,1.5536417593273715,2.7835319731445884,all
9.4,220,0.6024084178080102,1.553920759973795,2.7755559783236423,all
9.5,220,0.6006714020405131,1.5503444538035716,2.768648441049218,all
9.6,220,0.5965690555633492,1.5505283863423571,2.7606270550176633,all
9.7,220,0.5925824500821878,1.5508054709818901,2.7585495297165576,all
9.8,220,0.5911076996033084,1.5470879811469078,2.7516245147275966,all
9.9,220,0.5872217386195502,1.5471459939051058,2.7435711070947075,all
10.0,220,0.5834527525239301,1.5473114374401173,2.7415280798270363,all
10.1,220,0.5822183384233662,1.543471052375524,2.734590548970654,all
10.2,220,0.5785383086923938,1.543423431741169,2.7265028229637163,all
10.3,220,0.5749721952246609,1.5434908724901508,2.724495130140729,all
10.4,220,0.5739654529215108,1.5395416986590948,2.7175467277035725,all
10.5,220,0.5705257039980824,1.5395499972490776,2.7155693155500376,all
10.6,220,0.5670941549724398,1.539380194997975,2.7074636294543626,all
10.7,220,0.5663003329809669,1.5353367895909686,2.7004979970494265,all
10.8,220,0.5630411988549946,1.5352689562297848,2.698562761051037,all
10.9,220,0.5597828627189372,1.5350185631514017,2.69042885169007,all
11.0,220,0.5566326457586939,1.5349092832437823,2.6885120840731784,all
11.1,220,0.5560939142681178,1.5307578585644877,2.681555060904576,all
11.2,220,0.5530544828847744,1.530607682012275,2.6796661137834223,all
11.3,220,0.5500092949328418,1.530266592466092,2.671517931653052,all
11.4,220,0.5470699971031114,1.5300789965564054,2.669651078875347,all
11.5,220,0.5467656072822368,1.5258394021731712,2.662699529676209,all
11.6,220,0.5439262719498588,1.5256177475386998,2.660862257113875,all
11.7,220,0.541075826608088,1.5252030293065553,2.6526973136238796,all
11.8,220,0.5383255960144016,1.5249483521213287,2.650888167481632,all
